,pvalue,qvalue,FoldChange,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),size,sig
r_0505,0.06515527032987468,0.1093251140076689,0.8306744442238585,1.1860504489827437,0.9612800610869181,121.14404470997788,6.920579675219731,-0.26764492442505805,0.26764492442505805,0.08306744442238585,normal
r_0506,0.031844304437068045,0.05568259399395268,0.6228253164224302,1.49696823280257,1.2542805411593694,76.83520079590647,6.263695504518408,-0.6831005070298583,0.6831005070298583,0.062282531642243025,normal
r_0507,0.031844304437068045,0.05568259399395268,0.6228253164224302,1.49696823280257,1.2542805411593694,76.83520079590647,6.263695504518408,-0.6831005070298583,0.6831005070298583,0.062282531642243025,normal
r_0508,0.031844304437068045,0.05568259399395268,0.6228253164224302,1.49696823280257,1.2542805411593694,76.83520079590647,6.263695504518408,-0.6831005070298583,0.6831005070298583,0.062282531642243025,normal
r_0509,0.031844304437068045,0.05568259399395268,0.6228253164224302,1.49696823280257,1.2542805411593694,76.83520079590647,6.263695504518408,-0.6831005070298583,0.6831005070298583,0.062282531642243025,normal
r_0510,0.387259043172275,0.48102781210818985,1.1118603998509748,0.4119984319187583,0.31782981282382283,37.65583703099214,5.234801609265529,0.15297566118584494,0.15297566118584494,0.11118603998509749,normal
r_0511,0.03967324267689072,0.06839218675506804,0.7632038979286602,1.401502301186394,1.1649935100193243,339.45136739704805,8.407061086657519,-0.3898595552158624,0.3898595552158624,0.07632038979286601,normal
r_0512,0.3979219772624356,0.493207695425001,0.9575841923918406,0.40020207407245145,0.3069701558100027,276.7862454063803,8.11262844135828,-0.06252875813031428,0.06252875813031428,0.09575841923918406,normal
r_0514,0.0034514325923695496,0.008052676158442743,0.7474540683598504,2.462000604109027,2.0940597658807865,345.6264790030218,8.433069938708353,-0.41994316759728983,0.41994316759728983,0.07474540683598505,normal
r_0518,0.9758942120055426,0.9880445665757067,0.9981321263084666,0.01059725777623625,0.005223465755096514,40.33120030435403,5.333824437585541,-0.002697291997122284,0.002697291997122284,0.09981321263084666,normal
r_0519,0.8483114530432765,0.9232838436230472,1.0067657174131244,0.07144466955389561,0.03466476401345903,29.839397131123764,4.899146482869113,0.009727995508864128,0.009727995508864128,0.10067657174131243,normal
r_0520,0.6046314752741601,0.6765354128727542,1.0575669947402828,0.21850924852095285,0.16970946556643252,71.72869006036012,6.16447837879233,0.08074905806685262,0.08074905806685262,0.10575669947402828,normal
r_0521,0.4883259286981022,0.5924942798635907,0.9507794496237539,0.31129021531950474,0.22731583812067713,42.8739773081155,5.422030353342327,-0.07281737402845453,0.07281737402845453,0.0950779449623754,normal
r_0522,0.0074062820402949255,0.01646885575718811,1.1036280620456271,2.130399753505659,1.7833365742122858,27.961133614998793,4.805350947288256,0.14225404580106138,0.14225404580106138,0.11036280620456271,normal
r_0523,0.35702653758650815,0.4572983037089276,0.95967630255528,0.44729950181765354,0.3398004095775923,62.376896291459516,5.9629398647152145,-0.059380225978622345,0.059380225978622345,0.095967630255528,normal
r_0524,0.006798963997600734,0.015189958968260784,1.20253906801739,2.1675572585294827,1.8184433992696687,249.86056055463305,7.9649793857865685,0.266083764946979,0.266083764946979,0.120253906801739,normal
r_0525,0.9524306905938548,0.9702601545715793,0.9963263438136705,0.021166618579205234,0.013111803314744302,106.6305116059379,6.736476504458237,-0.005309724595807083,0.005309724595807083,0.09963263438136705,normal
r_0526,1.0508862752167427e-05,2.8926309161297488e-05,1.4333268128912768,4.978444279897707,4.538706976415587,22.895657178000768,4.517002070417963,0.5193675960488239,0.5193675960488239,0.14333268128912768,normal
r_0527,3.03624024272475e-05,8.283834320767323e-05,0.5372815994111318,4.517663867835264,4.081768595714855,311.8766024547637,8.284831512962423,-0.8962496647948349,0.8962496647948349,0.053728159941113185,down
r_0528,0.8001035957533746,0.875548146765989,1.016038633805786,0.09685377781900804,0.057719966885094155,310.38255405841477,8.277903658766427,0.022955260122222567,0.022955260122222567,0.10160386338057861,normal
r_0529,0.8001035957533746,0.875548146765989,1.016038633805786,0.09685377781900804,0.057719966885094155,310.38255405841477,8.277903658766427,0.022955260122222567,0.022955260122222567,0.10160386338057861,normal
r_0530,0.16374510019699656,0.24467588812367538,0.8023040018815505,0.785831686690343,0.611408826605669,179.00611992264498,7.483865101460465,-0.31777910146820854,0.31777910146820854,0.08023040018815505,normal
r_0531,8.916490993013375e-05,0.00023795035936954848,0.7830149719966542,4.04980602479417,3.623513634962328,31.50081588374369,4.977317290363012,-0.35288820139554544,0.35288820139554544,0.07830149719966542,normal
r_0532,0.0008447275790304264,0.002067913653954728,1.1431787657907213,3.073283326552283,2.6844675992308447,39.04404791755847,5.287030727907239,0.19305102415926498,0.19305102415926498,0.11431787657907214,normal
r_0533,0.8526665020415914,0.9275224213186085,1.030729743441459,0.06922079842663871,0.03267558323609247,1026.363789132104,10.00332646176011,0.043666108741170294,0.043666108741170294,0.1030729743441459,normal
r_0534,0.7847630443930191,0.8606320206347189,1.0439493507342472,0.10526145669090206,0.06518249961267537,1050.8354043509958,10.037320997803514,0.062051718404827795,0.062051718404827795,0.10439493507342472,normal
r_0535,0.8526665020415914,0.9275224213186085,1.030729743441459,0.06922079842663871,0.03267558323609247,1026.363789132104,10.00332646176011,0.043666108741170294,0.043666108741170294,0.1030729743441459,normal
r_0536,0.16171691427696305,0.24173497171244623,1.2683920382977052,0.7912445540392841,0.6166605158188193,224.62864084553468,7.81139807731508,0.3430007267798175,0.3430007267798175,0.1268392038297705,normal
r_0537,0.0063850063876316416,0.014316492607456915,1.1895792385978077,2.1948386639273023,1.8441633666511565,72.01022923623876,6.170129954500117,0.2504513737593928,0.2504513737593928,0.11895792385978077,normal
r_0538,0.05393641984381414,0.09172380182054035,1.4767432309717348,1.2681178842397807,1.0375179526832312,268.3144299825821,8.067780834773838,0.5624189990160543,0.5624189990160543,0.1476743230971735,normal
r_0539,0.46764265172239994,0.5701474291511065,1.045508569189643,0.3300858855278725,0.24401282961185508,167.58047890556395,7.388710292115121,0.06420488658243123,0.06420488658243123,0.1045508569189643,normal
r_0540,0.46764265172239994,0.5701474291511065,1.045508569189643,0.3300858855278725,0.24401282961185508,167.58047890556395,7.388710292115121,0.06420488658243123,0.06420488658243123,0.1045508569189643,normal
r_0541,0.014056117869842406,0.027344921092683754,0.7058687929422225,1.8521346096511004,1.5631233255005865,121.28183792882263,6.922219711446388,-0.5025280549649788,0.5025280549649788,0.07058687929422225,normal
r_0542,0.09763062563142302,0.157578568904906,0.8149712904981571,1.0104139276570974,0.8025028480090746,110.54179028591197,6.788448072879021,-0.2951788573663147,0.2951788573663147,0.08149712904981571,normal
r_0543,0.33802931786317614,0.4395363458298387,1.188718656501041,0.47104563098263197,0.3570052067319871,306.111925520893,8.257915440306776,0.24940730137466005,0.24940730137466005,0.1188718656501041,normal
r_0544,7.711529759565481e-05,0.000206615637669795,1.7125535608582898,4.11285946108816,3.684836812067637,234.19310451172785,7.8715547881023795,0.7761491096943441,0.7761491096943441,0.17125535608582898,up
r_0545,0.2161742376163213,0.30946806074686306,1.1337002725431358,0.6651960639799961,0.5093841665377655,249.03603603765188,7.9602107081772076,0.18103927125762156,0.18103927125762156,0.11337002725431358,normal
r_0546,0.6016693168594689,0.6739606126718733,1.0296987880370083,0.22064213552245915,0.17136548358203135,450.1865466658413,8.814379133842491,0.04222237570138743,0.04222237570138743,0.10296987880370083,normal
r_0547,0.6016693168594689,0.6739606126718733,1.0296987880370083,0.22064213552245915,0.17136548358203135,450.1865466658413,8.814379133842491,0.04222237570138743,0.04222237570138743,0.10296987880370083,normal
r_0548,0.9096681978140073,0.9692710327243496,1.008223872257043,0.0411169880476244,0.013554766233037498,209.01940389175627,7.707493067961228,0.011816019328111183,0.011816019328111183,0.10082238722570429,normal
r_0549,2.6817620880482038e-05,7.331606197264166e-05,0.49287751731286833,4.5715797531178595,4.134800870353059,34.618809528183114,5.1134842090397274,-1.020698921143381,1.020698921143381,0.049287751731286834,down
r_0550,0.003390115819566565,0.007927988621018907,1.4897234117142226,2.4697854643516592,2.1008369818618635,394.6069877163126,8.62427269336385,0.575044498748515,0.575044498748515,0.14897234117142227,normal
r_0551,0.1122392614490934,0.17780783078501144,1.130121140801294,0.9498551996920863,0.7500491163026441,155.04797604338063,7.2765708832761415,0.17647742738908567,0.17647742738908567,0.11301211408012941,normal
r_0552,0.7834095272925674,0.8603191072831112,1.02138657910779,0.10601115116263626,0.06534043151580743,1608.7238748952939,10.651701004442925,0.03052900745468002,0.03052900745468002,0.102138657910779,normal
r_0553,0.00048105816074398716,0.0012107632583225226,1.2610492811808407,3.3178024135155773,2.9169407665640708,177.878803094508,7.474750792046835,0.3346246565749022,0.3346246565749022,0.12610492811808408,normal
r_0554,0.0237261270783649,0.043199151860301745,0.8263442179641942,1.624773147824243,1.3645247797130207,24.612421307122098,4.621314688317139,-0.2751852259489499,0.2751852259489499,0.08263442179641942,normal
r_0555,0.0001493836461740734,0.0003926683701977765,0.8054713422949537,3.8256969444557694,3.4059740801449228,48.09467864698837,5.587805373200887,-0.3120948344029866,0.3120948344029866,0.08054713422949536,normal
r_0556,3.243722661719457e-05,8.83793718453603e-05,0.6135954460510119,4.488956285050833,4.0536490895022075,68.38651325617866,6.095639929107897,-0.7046403193216167,0.7046403193216167,0.06135954460510119,down
r_0557,0.011001953525687296,0.021591065715371706,0.8574365519829813,1.9585301939236266,1.6657259207559738,72.04366053543268,6.170799581269653,-0.22189817523589328,0.22189817523589328,0.08574365519829813,normal
r_0558,0.02529381886541528,0.045655853236677424,0.7583807914006426,1.5969855958446244,1.3405035365210307,314.100809072078,8.295083848914782,-0.3990056713974786,0.3990056713974786,0.07583807914006427,normal
r_0559,0.022387759320255305,0.04145080771616925,0.7985564058916729,1.6499893706257187,1.3824670023089431,964.1123690528095,9.913057494764727,-0.32453377914049963,0.32453377914049963,0.07985564058916729,normal
r_0560,0.022387759320255305,0.04145080771616925,0.7985564058916729,1.6499893706257187,1.3824670023089431,964.1123690528095,9.913057494764727,-0.32453377914049963,0.32453377914049963,0.07985564058916729,normal
r_0561,8.099226859132828e-05,0.00021671486087526844,0.46759841574303435,4.091556436286528,3.664111306608959,110.79370150362706,6.791732057914851,-1.096658052963772,1.096658052963772,0.046759841574303435,down
r_0562,3.03624024272475e-05,8.283834320767323e-05,0.5372815994111318,4.517663867835264,4.081768595714855,311.8766024547637,8.284831512962423,-0.8962496647948349,0.8962496647948349,0.053728159941113185,down
r_0563,0.6284297270865051,0.7014097868562517,1.0630256190954275,0.2017432793859243,0.15402817864839688,109.0528023335722,6.768883033213284,0.08817636648006569,0.08817636648006569,0.10630256190954275,normal
r_0564,0.1333079965373251,0.20521074237607348,1.2364918609722968,0.8751437984640682,0.6877999085088662,159.93547343591928,7.321346151570684,0.3062527434289827,0.3062527434289827,0.12364918609722968,normal
r_0565,0.004367862472831174,0.010062575616756943,0.7402529805736673,2.3597310443488353,1.997290843039788,217.50502161488862,7.76490489912812,-0.43390970056836725,0.43390970056836725,0.07402529805736673,normal
r_0566,0.005559231140395599,0.012598212606850354,1.3726331134663183,2.254985268592943,1.899691066790813,121.92641295962838,6.929866881098985,0.4569460638575217,0.4569460638575217,0.13726331134663183,normal
r_0567,0.29375708909778236,0.39749993205536616,1.0722583827558656,0.5320116439750185,0.4006629412414281,5862.385651791279,12.517272162212908,0.1006525947918815,0.1006525947918815,0.10722583827558656,normal
r_0568,0.3617043849892866,0.46050697387033107,1.0429865137669219,0.4416462261979965,0.33676378850628774,1073.5692844139116,10.068199585364946,0.0607205033539664,0.0607205033539664,0.10429865137669218,normal
r_0569,0.07908709581540826,0.12983438028889077,0.891317944828865,1.1018943720439236,0.8866102906428779,53.64809484491177,5.745455033686478,-0.1659879430431406,0.1659879430431406,0.0891317944828865,normal
r_0570,0.17088703675252367,0.25087936456522525,0.8366253230606345,0.7672908809912465,0.6005350589883445,414.87911376280874,8.696547219292592,-0.25734642860384505,0.25734642860384505,0.08366253230606345,normal
r_0571,0.40872328906422317,0.5055063529059051,1.0510606453886346,0.3885706154718701,0.2962733820816021,21.84571713173161,4.449278560953822,0.0718459140929114,0.0718459140929114,0.10510606453886347,normal
r_0572,0.45024955841918124,0.5497740969539245,1.0562685730376684,0.34654670444114855,0.2598157261422169,29.010102475826336,4.858483486635108,0.07897670943625,0.07897670943625,0.10562685730376684,normal
r_0573,0.45024955841918124,0.5497740969539245,1.0562685730376684,0.34654670444114855,0.2598157261422169,29.010102475826336,4.858483486635108,0.07897670943625,0.07897670943625,0.10562685730376684,normal
r_0574,0.45024955841918124,0.5497740969539245,1.0562685730376684,0.34654670444114855,0.2598157261422169,29.010102475826336,4.858483486635108,0.07897670943625,0.07897670943625,0.10562685730376684,normal
r_0575,0.45024955841918124,0.5497740969539245,1.0562685730376684,0.34654670444114855,0.2598157261422169,29.010102475826336,4.858483486635108,0.07897670943625,0.07897670943625,0.10562685730376684,normal
r_0596,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0597,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0598,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0599,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0600,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0601,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0602,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0603,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0604,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0605,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0606,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0607,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0608,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0609,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0610,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0611,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0612,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0613,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0614,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0615,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0616,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0617,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0618,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0619,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0620,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0621,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0622,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0623,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0624,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0625,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0626,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0627,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0628,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0629,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0630,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0631,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0632,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0633,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0634,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0635,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0636,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0637,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0638,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0639,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0640,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0641,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0642,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0643,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0644,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0645,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0646,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0647,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0648,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0649,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0650,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0651,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0652,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0653,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0654,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0655,0.3312264802075169,0.4317265963106868,0.9347955937590955,0.47987495042491535,0.3647911960155475,67.25373215148657,6.071542425114841,-0.09727716102002977,0.09727716102002977,0.09347955937590954,normal
r_0656,0.2584765758714629,0.36420054969712423,0.9394294088750059,0.5875788082014108,0.4386594030489307,66.37421701933083,6.05255103221295,-0.09014333695909146,0.09014333695909146,0.09394294088750059,normal
r_0657,0.2584765758714629,0.36420054969712423,0.9394294088750059,0.5875788082014108,0.4386594030489307,66.37421701933083,6.05255103221295,-0.09014333695909146,0.09014333695909146,0.09394294088750059,normal
r_0658,0.014160972306326507,0.027535603803755117,0.6729076044046585,1.8489069265349964,1.5601053958210176,135.3573051761952,7.08062894106656,-0.5715196700194771,0.5715196700194771,0.06729076044046585,normal
r_0659,0.8808750197177574,0.954597337029981,0.9373682332979726,0.055085705773303795,0.02017978148747636,24.99116531077898,4.643346269176538,-0.09331219108817411,0.09331219108817411,0.09373682332979726,normal
r_0661,0.0450655723477159,0.07745585140599741,0.8464282862541008,1.3461551088785126,1.1109457678680439,8.30927061832841,3.0547218438424135,-0.24054025411236926,0.24054025411236926,0.08464282862541009,normal
r_0662,0.3758639591669535,0.4698753477188292,0.7968094570502222,0.4249693159071683,0.32801733988986215,27.890282138083858,4.801690623629909,-0.3276933245414953,0.3276933245414953,0.07968094570502222,normal
r_0663,0.9424197878966076,0.9692710327243496,0.9902997734227597,0.025755603622250302,0.013554766233037498,174.07221684824918,7.443542146848662,-0.014062785689467654,0.014062785689467654,0.09902997734227596,normal
r_0664,0.14634911139289802,0.2223954232374341,1.1596815797630313,0.8346099101849729,0.652874154514349,397.209287159793,8.633755544722431,0.21372873090565914,0.21372873090565914,0.11596815797630314,normal
r_0665,0.9042525827244863,0.9692710327243496,1.008381917902842,0.043710242133507916,0.013554766233037498,181.67005135333505,7.5051767979808375,0.012042153430282032,0.012042153430282032,0.10083819179028419,normal
r_0666,0.9396246790033858,0.9692710327243496,0.9960435126117635,0.027045585110442957,0.013554766233037498,17.816657964426085,4.15515483745253,-0.005719326431354671,0.005719326431354671,0.09960435126117635,normal
r_0667,0.0003416631485895982,0.0008626191218622647,0.6755181613270413,3.4664018611990812,3.06418091898485,523.8642878717735,9.033049305787454,-0.5659335379133906,0.5659335379133906,0.06755181613270414,normal
r_0668,0.10564757365932442,0.16842548658990478,0.8811078360021921,0.9761404726624666,0.7735921892743469,192.42829249789702,7.588177122175785,-0.18260949805146914,0.18260949805146914,0.0881107836002192,normal
r_0669,0.1639025925969645,0.24472960340673935,0.9010261241854073,0.7854141767427997,0.6113134935882593,1207.2457301358872,10.237503645565345,-0.1503591590079805,0.1503591590079805,0.09010261241854073,normal
r_0670,0.5985231634082983,0.6739606126718733,0.9452917285448742,0.22291903732817572,0.17136548358203135,72.14537846435908,6.172835075465231,-0.08116846356987711,0.08116846356987711,0.09452917285448742,normal
r_0671,0.08846263449658254,0.14381874409274845,0.8108355853527865,1.0532401310947064,0.8421845080731116,69.5911736806838,6.1208324340851314,-0.3025186887596385,0.3025186887596385,0.08108355853527865,normal
r_0672,0.0074790404509978555,0.016593992229293867,0.8125292402917753,2.1261541178532255,1.7800491176179254,102.30725764473833,6.676764682821547,-0.29950836300982253,0.29950836300982253,0.08125292402917753,normal
r_0673,0.0074790404509978555,0.016593992229293867,0.8125292402917753,2.1261541178532255,1.7800491176179254,102.30725764473833,6.676764682821547,-0.29950836300982253,0.29950836300982253,0.08125292402917753,normal
