,AFR_5.re.xml,BVC_6.re.xml,AEG_8.re.xml,AGM_1.re.xml,CNQ_1.re.xml,AEH_3.re.xml,AFD_4.re.xml,AHC_2.re.xml,BTT_3.re.xml,APH_4.re.xml,BTV_5.re.xml,BVA_4.re.xml,CMT_8.re.xml,CNG_4.re.xml,CNK_4.re.xml,APG_4.re.xml,CNM_1.re.xml,CNP_1.re.xml,CNR_1.re.xml,BVB_6.re.xml,CNI_4.re.xml,CNH_4.re.xml,BVH_1.re.xml,CNN_1.re.xml,CNF_4.re.xml,CNB_4.re.xml,BVG_4.re.xml,CNE_4.re.xml,CNL_4.re.xml,BVD_5.re.xml,BVF_5.re.xml,CNS_4.re.xml,CNT_4.re.xml,BVE_4.re.xml,CNV_4.re.xml
r_2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2030,0.00024020271565064637,0.00024020271565064762,0.00024020271565064537,0.00024020271565064675,0.00017176688983449242,0.00024020271565064727,0.00024020271565064637,0.00024020271565064724,0.00024020271565064548,0.0002402027156506484,0.0002402027156506478,0.00024020271565064938,0.00024020271565064661,0.00024020271565064737,0.00017168450209546928,0.0001717668898344926,0.00024008667436271327,0.0,0.0,0.00024020271565064762,0.00024020271565064572,0.00024020271565064675,0.00024020271565064672,0.00024020271565064661,0.00024020271565064632,0.0,0.00017176688983449201,0.00017176688983449242,0.00024020271565064697,0.00017176688983449229,0.0001717668898344917,0.00017176688983449215,0.00017176688983449215,0.00024020271565064962,0.0
r_2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2032,2.23418495919832,2.2341849591983483,2.2341849591982954,2.2341849591983225,1.5976463909535312,2.2341849591983274,2.2341849591983163,2.2341849591983314,2.234184959198307,2.234184959198351,2.234184959198329,2.23418495919836,2.2341849591983114,2.2341849591983234,1.6052458576900859,1.5976463909535554,2.244634979287068,0.0,0.0,2.234184959198344,2.234184959198308,2.2341849591983127,2.234184959198316,2.234184959198311,2.2341849591983087,0.0,1.5976463909535303,1.5976463909535903,2.234184959198336,1.5976463909535623,1.597646390953561,1.5976463909535317,1.5976463909535459,2.2341849591983554,0.0
r_2033,0.06541193800185491,0.06541193800190931,0.06541193800183936,0.06541193800186856,0.0,0.06541193800186412,0.06541193800184647,0.065411938001876,0.0654119380018609,0.06541193800190843,0.0654119380018594,0.06541193800191132,0.06541193800184758,0.06541193800185435,0.0,0.0,0.06545986312495929,0.0,0.0,0.06541193800191664,0.06541193800184558,0.06541193800185358,0.06541193800183126,0.06541193800184791,0.06541193800183892,0.0,0.0,0.0,0.06541193800188616,0.0,0.0,0.0,0.0,0.06541193800188456,0.0
r_2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2045,-1.5024923218605597,-1.502492321860576,-1.5024923218605446,-1.5024923218605597,-0.12708128243159802,-1.5024923218605675,-1.5024923218605586,-1.5024923218605686,-1.5024923218605495,-1.5024923218605812,-1.5024923218605717,-1.5024923218605892,-1.5024923218605568,-1.5024923218605661,-0.1274812204624347,-0.1270812824316052,-1.5041981258350314,0.0,0.0,-1.502492321860574,-1.50249232186055,-1.502492321860558,-1.5024923218605621,-1.5024923218605568,-1.5024923218605566,0.0,-0.1270812824316049,-0.12708128243162922,-1.502492321860569,-0.12708128243162553,-0.1270812824316238,-0.12708128243157657,-0.127081282431605,-1.5024923218605915,0.0
r_2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2049,-0.0009536047994577497,-0.0009536047994577547,-0.0009536047994577458,-0.0009536047994577512,-0.0006819145657467582,-0.0009536047994577533,-0.0009536047994577497,-0.0009536047994577532,-0.0009536047994577462,-0.0009536047994577578,-0.0009536047994577555,-0.0009536047994577616,-0.0009536047994577507,-0.0009536047994577537,-0.000681587486416551,-0.0006819145657467588,-0.0009531441155358028,0.0,0.0,-0.0009536047994577547,-0.0009536047994577472,-0.0009536047994577512,-0.0009536047994577511,-0.0009536047994577507,-0.0009536047994577495,0.0,-0.0006819145657467566,-0.0006819145657467582,-0.0009536047994577522,-0.0006819145657467576,-0.0006819145657467553,-0.0006819145657467571,-0.0006819145657467571,-0.0009536047994577626,0.0
r_2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2053,0.008858059676381022,0.008858059676381067,0.008858059676380984,0.008858059676381036,0.006334322059843891,0.008858059676381053,0.008858059676381022,0.008858059676381053,0.00885805967638099,0.008858059676381097,0.008858059676381074,0.008858059676381133,0.00885805967638103,0.008858059676381059,0.006360531209424681,0.006334322059843897,0.008903225995299933,0.0,0.0,0.008858059676381067,0.008858059676380998,0.008858059676381036,0.008858059676381034,0.00885805967638103,0.008858059676381019,0.0,0.006334322059843876,0.006334322059843891,0.008858059676381045,0.006334322059843886,0.006334322059843863,0.006334322059843881,0.006334322059843881,0.008858059676381142,0.0
r_2054,0.008858059676381022,0.008858059676381067,0.008858059676380984,0.008858059676381036,0.006334322059843891,0.008858059676381053,0.008858059676381022,0.008858059676381053,0.00885805967638099,0.008858059676381097,0.008858059676381074,0.008858059676381133,0.00885805967638103,0.008858059676381059,0.006360531209424681,0.006334322059843897,0.008903225995299933,0.0,0.0,0.008858059676381067,0.008858059676380998,0.008858059676381036,0.008858059676381034,0.00885805967638103,0.008858059676381019,0.0,0.006334322059843876,0.006334322059843891,0.008858059676381045,0.006334322059843886,0.006334322059843863,0.006334322059843881,0.006334322059843881,0.008858059676381142,0.0
r_2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2060,-0.020616868543923663,-0.02061686854392377,-0.020616868543923583,-0.0206168685439237,-0.014742944842750447,-0.02061686854392374,-0.020616868543923667,-0.02061686854392374,-0.02061686854392359,-0.020616868543923843,-0.020616868543923784,-0.02061686854392393,-0.020616868543923687,-0.020616868543923757,-0.014735873410687451,-0.01474294484275046,-0.020606908590005142,0.0,0.0,-0.020616868543923774,-0.02061686854392361,-0.020616868543923694,-0.0206168685439237,-0.020616868543923687,-0.020616868543923663,0.0,-0.014742944842750414,-0.01474294484275045,-0.020616868543923722,-0.014742944842750436,-0.014742944842750383,-0.014742944842750426,-0.014742944842750426,-0.020616868543923948,0.0
r_2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2069,2.882432773064476e-06,2.882432773064491e-06,2.8824327730644638e-06,2.8824327730644807e-06,2.061202810489391e-06,2.8824327730644866e-06,2.882432773064476e-06,2.8824327730644862e-06,2.882432773064465e-06,2.8824327730645006e-06,2.882432773064493e-06,2.882432773064512e-06,2.882432773064479e-06,2.882432773064488e-06,2.0602141575575715e-06,2.0612028104893933e-06,2.8810402775197817e-06,0.0,0.0,2.882432773064491e-06,2.8824327730644684e-06,2.8824327730644807e-06,2.8824327730644803e-06,2.882432773064479e-06,2.882432773064475e-06,0.0,2.0612028104893865e-06,2.061202810489391e-06,2.8824327730644833e-06,2.0612028104893895e-06,2.0612028104893823e-06,2.061202810489388e-06,2.061202810489388e-06,2.882432773064515e-06,0.0
r_2070,2.882432773064476e-06,2.882432773064491e-06,2.8824327730644638e-06,0.0,0.0,2.8824327730644866e-06,2.882432773064476e-06,2.8824327730644862e-06,2.882432773064465e-06,0.0,2.882432773064493e-06,0.0,2.882432773064479e-06,0.0,2.0602141575575715e-06,2.0612028104893933e-06,2.8810402775197817e-06,0.0,0.0,2.882432773064491e-06,2.8824327730644684e-06,2.8824327730644807e-06,2.8824327730644803e-06,2.882432773064479e-06,2.882432773064475e-06,0.0,2.0612028104893865e-06,2.061202810489391e-06,0.0,2.0612028104893895e-06,2.0612028104893823e-06,2.061202810489388e-06,2.061202810489388e-06,2.882432773064515e-06,0.0
r_2071,0.0,0.0,0.0,2.8824327730644807e-06,2.061202810489391e-06,0.0,0.0,0.0,0.0,2.8824327730645006e-06,0.0,2.882432773064512e-06,0.0,2.882432773064488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8824327730644833e-06,0.0,0.0,0.0,0.0,0.0,0.0
r_2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2093,-0.07300712011285083,-0.07300712011285121,-0.07300712011285053,-0.07300712011285095,-0.0522067617911374,-0.0730071201128511,-0.07300712011285083,-0.0730071201128511,-0.07300712011285056,-0.07300712011285146,-0.07300712011285126,-0.07300712011285174,-0.0730071201128509,-0.07300712011285114,-0.052181720893733734,-0.05220676179113745,-0.07297185056886073,0.0,0.0,-0.07300712011285121,-0.07300712011285064,-0.07300712011285095,-0.07300712011285095,-0.0730071201128509,-0.07300712011285082,0.0,-0.05220676179113727,-0.0522067617911374,-0.07300712011285101,-0.05220676179113736,-0.052206761791137174,-0.05220676179113732,-0.05220676179113732,-0.07300712011285182,0.0
r_2094,-0.008858059676381022,-0.008858059676381067,-0.008858059676380984,-0.008858059676381036,-0.006334322059843891,-0.008858059676381053,-0.008858059676381022,-0.008858059676381053,-0.00885805967638099,-0.008858059676381097,-0.008858059676381074,-0.008858059676381133,-0.00885805967638103,-0.008858059676381059,-0.006360531209424681,-0.006334322059843897,-0.008903225995299933,0.0,0.0,-0.008858059676381067,-0.008858059676380998,-0.008858059676381036,-0.008858059676381034,-0.00885805967638103,-0.008858059676381019,0.0,-0.006334322059843876,-0.006334322059843891,-0.008858059676381045,-0.006334322059843886,-0.006334322059843863,-0.006334322059843881,-0.006334322059843881,-0.008858059676381142,0.0
r_2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2096,-14.798668886907263,-14.79866888690766,-14.798668886907047,-14.798668886907299,-35.66395583344885,-14.798668886907377,-14.798668886907208,-14.798668886907436,-14.798668886907192,-14.798668886907695,-14.798668886907368,-14.798668886907771,-14.798668886907166,-14.798668886907304,-35.673186924241776,-35.663955833449094,-14.80340975521664,0.0,-5.2,-14.798668886907675,-14.798668886907107,-14.798668886907222,-14.79866888690717,-14.798668886907167,-14.798668886907151,0.0,-35.663955833448846,-35.66395583344941,-14.79866888690749,-35.66395583344933,-35.663955833449236,-35.66395583344856,-35.66395583344899,-14.798668886907674,0.0
r_2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2100,7.155951025978725,7.155951025979073,7.155951025978562,7.155951025978752,12.422653324588309,7.155951025978802,7.155951025978676,7.155951025978857,7.155951025978703,7.1559510259790695,7.155951025978771,7.155951025979108,7.155951025978629,7.155951025978726,12.423770642857026,12.42265332458827,7.156903345621255,0.0,1.3204985119047623,7.1559510259790855,7.155951025978612,7.155951025978672,7.155951025978606,7.155951025978631,7.1559510259786245,0.0,12.422653324588302,12.422653324588273,7.155951025978926,12.422653324588309,12.422653324588302,12.42265332458823,12.422653324588287,7.1559510259789905,0.0
r_2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r_2108,0.24020272259252984,0.2402027225925311,0.24020272259252884,0.24020272259253023,0.17176689479857343,0.24020272259253073,0.24020272259252984,0.2402027225925307,0.24020272259252895,0.2402027225925319,0.24020272259253128,0.24020272259253284,0.2402027225925301,0.24020272259253084,0.17168450705716926,0.1717668947985736,0.24008668130124314,0.0,0.0,0.2402027225925311,0.2402027225925292,0.24020272259253023,0.2402027225925302,0.2402027225925301,0.24020272259252978,0.0,0.17176689479857302,0.17176689479857343,0.24020272259253045,0.1717668947985733,0.17176689479857268,0.17176689479857316,0.17176689479857316,0.24020272259253309,0.0
